distance_m,rssi_dbm,timestamp,name,address
5.0,-60.7,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-56.46,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-59.1,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.41,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-59.49,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.8,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-57.46,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-61.17,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-61.71,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-63.69,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-56.08,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-61.59,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.68,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.38,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.84,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-59.51,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-59.32,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-59.25,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-52.4,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.59,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-63.02,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.22,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.51,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-56.45,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-61.42,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.33,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.27,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.37,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.0,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.8,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-63.63,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.04,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.5,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.09,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-57.48,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.07,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.25,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.7,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-59.81,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.44,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-66.8,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.25,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.85,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-63.52,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.07,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-54.99,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.43,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-57.1,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-67.7,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.31,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.32,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.62,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.12,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-57.8,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.36,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.82,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-57.54,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-61.73,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-66.07,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-65.5,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-64.65,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.98,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.4,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.21,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.68,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-60.33,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-58.47,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
5.0,-62.21,2026-08-24T14:05:13.492562,PhoneKey(synthetic),synthetic
0.5,-29.75,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-35.13,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-27.97,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-27.21,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-38.77,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-36.18,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.46,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-32.23,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-31.04,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-34.38,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-27.45,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-27.86,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.7,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-26.46,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-29.1,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-34.41,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-29.49,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-34.8,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-27.46,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-31.17,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-31.71,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-33.69,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-26.08,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-31.59,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-32.68,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-32.38,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-28.84,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-29.51,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-29.32,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-29.25,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-22.4,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-32.59,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-33.02,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-34.22,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-28.51,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-26.45,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-31.42,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-34.33,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-34.27,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-28.37,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-28.0,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-28.8,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-33.63,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.04,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.5,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.09,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-27.48,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.07,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-28.25,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
0.5,-30.7,2026-08-24T14:10:38.475730,PhoneKey(synthetic),synthetic
1.5,-44.06,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-49.44,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-42.28,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-41.52,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-53.09,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-50.49,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-44.77,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-46.55,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-45.35,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-48.69,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-41.77,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-42.17,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-45.02,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-40.77,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.41,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-48.72,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.81,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-49.12,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-41.77,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-45.48,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-46.02,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-48.01,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-40.39,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-45.9,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-47.0,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-46.69,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.15,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.82,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.63,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.56,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-36.72,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-46.91,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-47.33,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-48.54,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-42.82,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-40.77,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-45.74,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-48.64,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-48.58,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-42.68,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-42.31,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-43.11,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-47.94,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-44.35,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-44.82,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-44.41,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-41.8,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-44.39,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-42.57,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
1.5,-45.01,2026-08-24T14:10:38.714990,PhoneKey(synthetic),synthetic
0.5,-29.75,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-35.13,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-27.97,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-27.21,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-38.77,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-36.18,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.46,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-32.23,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-31.04,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-34.38,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-27.45,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-27.86,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.7,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-26.46,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-29.1,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-34.41,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-29.49,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-34.8,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-27.46,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-31.17,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-31.71,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-33.69,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-26.08,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-31.59,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-32.68,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-32.38,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-28.84,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-29.51,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-29.32,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-29.25,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-22.4,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-32.59,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-33.02,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-34.22,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-28.51,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-26.45,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-31.42,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-34.33,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-34.27,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-28.37,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-28.0,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-28.8,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-33.63,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.04,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.5,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.09,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-27.48,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.07,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-28.25,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
0.5,-30.7,2026-08-24T14:18:23.015707,PhoneKey(synthetic),synthetic
1.0,-38.78,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-44.16,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.0,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.24,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-47.8,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-45.21,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.49,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.26,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-40.07,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.41,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.48,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.89,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.74,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-35.49,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.13,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.44,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.52,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.84,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.49,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-40.2,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-40.74,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-42.72,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-35.11,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-40.62,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.71,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.41,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.87,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.54,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.35,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.28,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-31.43,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.63,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-42.05,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.26,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.54,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-35.48,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-40.46,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.36,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.3,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.4,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.03,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.83,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-42.66,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.07,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.53,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.13,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.51,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.11,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.28,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.73,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.84,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.47,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-45.83,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.28,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.88,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-42.56,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.1,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-34.02,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.46,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.13,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-46.73,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.34,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.35,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.66,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.16,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.83,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.39,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.85,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-36.57,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-40.77,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-45.1,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-44.53,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-43.68,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-38.01,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.43,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.24,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.71,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-39.37,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-37.5,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.0,-41.24,2026-08-24T14:18:23.299933,PhoneKey(synthetic),synthetic
1.5,-44.06,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-49.44,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-42.28,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-41.52,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-53.09,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-50.49,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-44.77,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-46.55,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-45.35,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-48.69,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-41.77,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-42.17,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-45.02,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-40.77,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-43.41,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-48.72,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-43.81,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-49.12,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-41.77,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-45.48,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-46.02,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-48.01,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-40.39,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-45.9,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-47.0,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-46.69,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-43.15,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-43.82,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-43.63,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-43.56,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-36.72,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-46.91,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-47.33,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
1.5,-48.54,2026-08-24T14:18:23.607570,PhoneKey(synthetic),synthetic
